Core, 0
Cumulative Cycles, 29073232            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.68792
Periodic Cycles, 14513769            
Periodic Instructions, 10000000            
Periodic IPC, 0.68900

BTB_ON_PATH_MISS_count,        177625
BTB_ON_PATH_MISS_pct,       13.101
BTB_ON_PATH_MISS_total_count,        364914
BTB_ON_PATH_MISS_total_pct,       13.402

BTB_ON_PATH_HIT_count,       1178191
BTB_ON_PATH_HIT_pct,       86.899
BTB_ON_PATH_HIT_total_count,       2357999
BTB_ON_PATH_HIT_total_pct,       86.598
BTB_ON_PATH_HIT_sum_count,       1355816
BTB_ON_PATH_HIT_sum_pct,      100.000
BTB_ON_PATH_HIT_sum_total_count,       2722913
BTB_ON_PATH_HIT_sum_total_pct,      100.000
BTB_ON_PATH_HIT_mean,         0.87
BTB_ON_PATH_HIT_stddev,         0.82
BTB_ON_PATH_HIT_total_mean,         0.87
BTB_ON_PATH_HIT_total_stddev,         0.82

BTB_OFF_PATH_MISS_count,       2847387
BTB_OFF_PATH_MISS_pct,       15.433
BTB_OFF_PATH_MISS_total_count,       6200703
BTB_OFF_PATH_MISS_total_pct,       16.713

BTB_OFF_PATH_HIT_count,      15602027
BTB_OFF_PATH_HIT_pct,       84.567
BTB_OFF_PATH_HIT_total_count,      30900519
BTB_OFF_PATH_HIT_total_pct,       83.287
BTB_OFF_PATH_HIT_sum_count,      18449414
BTB_OFF_PATH_HIT_sum_pct,      100.000
BTB_OFF_PATH_HIT_sum_total_count,      37101222
BTB_OFF_PATH_HIT_sum_total_pct,      100.000
BTB_OFF_PATH_HIT_mean,         0.85
BTB_OFF_PATH_HIT_stddev,         0.79
BTB_OFF_PATH_HIT_total_mean,         0.83
BTB_OFF_PATH_HIT_total_stddev,         0.78

BTB_ON_PATH_WRITE_count,         32692
BTB_ON_PATH_WRITE_pct,      100.000
BTB_ON_PATH_WRITE_total_count,         65512
BTB_ON_PATH_WRITE_total_pct,       99.974

BTB_OFF_PATH_WRITE_count,             0
BTB_OFF_PATH_WRITE_pct,        0.000
BTB_OFF_PATH_WRITE_total_count,            17
BTB_OFF_PATH_WRITE_total_pct,        0.026
BTB_OFF_PATH_WRITE_sum_count,         32692
BTB_OFF_PATH_WRITE_sum_pct,      100.000
BTB_OFF_PATH_WRITE_sum_total_count,         65529
BTB_OFF_PATH_WRITE_sum_total_pct,      100.000
BTB_OFF_PATH_WRITE_mean,         0.00
BTB_OFF_PATH_WRITE_stddev,         0.00
BTB_OFF_PATH_WRITE_total_mean,         0.00
BTB_OFF_PATH_WRITE_total_stddev,         0.02

BP_ON_PATH_CORRECT_count,        958453
BP_ON_PATH_CORRECT_pct,       70.692
BP_ON_PATH_CORRECT_total_count,       1897518
BP_ON_PATH_CORRECT_total_pct,       69.687

BP_ON_PATH_MISPREDICT_count,        397348
BP_ON_PATH_MISPREDICT_pct,       29.307
BP_ON_PATH_MISPREDICT_total_count,        825367
BP_ON_PATH_MISPREDICT_total_pct,       30.312

BP_ON_PATH_MISFETCH_count,            15
BP_ON_PATH_MISFETCH_pct,        0.001
BP_ON_PATH_MISFETCH_total_count,            28
BP_ON_PATH_MISFETCH_total_pct,        0.001
BP_ON_PATH_MISFETCH_sum_count,       1355816
BP_ON_PATH_MISFETCH_sum_pct,      100.000
BP_ON_PATH_MISFETCH_sum_total_count,       2722913
BP_ON_PATH_MISFETCH_sum_total_pct,      100.000
BP_ON_PATH_MISFETCH_mean,         0.29
BP_ON_PATH_MISFETCH_stddev,         0.38
BP_ON_PATH_MISFETCH_total_mean,         0.30
BP_ON_PATH_MISFETCH_total_stddev,         0.38

BP_OFF_PATH_CORRECT_count,       9779098
BP_OFF_PATH_CORRECT_pct,       53.005
BP_OFF_PATH_CORRECT_total_count,      19830938
BP_OFF_PATH_CORRECT_total_pct,       53.451

BP_OFF_PATH_MISPREDICT_count,       8472664
BP_OFF_PATH_MISPREDICT_pct,       45.924
BP_OFF_PATH_MISPREDICT_total_count,      16857411
BP_OFF_PATH_MISPREDICT_total_pct,       45.436

BP_OFF_PATH_MISFETCH_count,        197652
BP_OFF_PATH_MISFETCH_pct,        1.071
BP_OFF_PATH_MISFETCH_total_count,        412873
BP_OFF_PATH_MISFETCH_total_pct,        1.113
BP_OFF_PATH_MISFETCH_sum_count,      18449414
BP_OFF_PATH_MISFETCH_sum_pct,      100.000
BP_OFF_PATH_MISFETCH_sum_total_count,      37101222
BP_OFF_PATH_MISFETCH_sum_total_pct,      100.000
BP_OFF_PATH_MISFETCH_mean,         0.48
BP_OFF_PATH_MISFETCH_stddev,         0.39
BP_OFF_PATH_MISFETCH_total_mean,         0.48
BP_OFF_PATH_MISFETCH_total_stddev,         0.39

LATE_BP_ON_PATH_CORRECT_count,       1355816
LATE_BP_ON_PATH_CORRECT_pct,      100.000
LATE_BP_ON_PATH_CORRECT_total_count,       2722913
LATE_BP_ON_PATH_CORRECT_total_pct,      100.000

LATE_BP_ON_PATH_MISPREDICT_count,             0
LATE_BP_ON_PATH_MISPREDICT_pct,        0.000
LATE_BP_ON_PATH_MISPREDICT_total_count,             0
LATE_BP_ON_PATH_MISPREDICT_total_pct,        0.000

LATE_BP_ON_PATH_MISFETCH_count,             0
LATE_BP_ON_PATH_MISFETCH_pct,        0.000
LATE_BP_ON_PATH_MISFETCH_total_count,             0
LATE_BP_ON_PATH_MISFETCH_total_pct,        0.000
LATE_BP_ON_PATH_MISFETCH_sum_count,       1355816
LATE_BP_ON_PATH_MISFETCH_sum_pct,      100.000
LATE_BP_ON_PATH_MISFETCH_sum_total_count,       2722913
LATE_BP_ON_PATH_MISFETCH_sum_total_pct,      100.000
LATE_BP_ON_PATH_MISFETCH_mean,         0.00
LATE_BP_ON_PATH_MISFETCH_stddev,         0.00
LATE_BP_ON_PATH_MISFETCH_total_mean,         0.00
LATE_BP_ON_PATH_MISFETCH_total_stddev,         0.00

LATE_BP_OFF_PATH_CORRECT_count,      18449414
LATE_BP_OFF_PATH_CORRECT_pct,      100.000
LATE_BP_OFF_PATH_CORRECT_total_count,      37101222
LATE_BP_OFF_PATH_CORRECT_total_pct,      100.000

LATE_BP_OFF_PATH_MISPREDICT_count,             0
LATE_BP_OFF_PATH_MISPREDICT_pct,        0.000
LATE_BP_OFF_PATH_MISPREDICT_total_count,             0
LATE_BP_OFF_PATH_MISPREDICT_total_pct,        0.000

LATE_BP_OFF_PATH_MISFETCH_count,             0
