Core, 0
Cumulative Cycles, 80180715            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.24944
Periodic Cycles, 41002855            
Periodic Instructions, 10000000            
Periodic IPC, 0.24389

BTB_ON_PATH_MISS_count,         26110
BTB_ON_PATH_MISS_pct,        0.271
BTB_ON_PATH_MISS_total_count,         48869
BTB_ON_PATH_MISS_total_pct,        0.252

BTB_ON_PATH_HIT_count,       9617756
BTB_ON_PATH_HIT_pct,       99.729
BTB_ON_PATH_HIT_total_count,      19364353
BTB_ON_PATH_HIT_total_pct,       99.748
BTB_ON_PATH_HIT_sum_count,       9643866
BTB_ON_PATH_HIT_sum_pct,      100.000
BTB_ON_PATH_HIT_sum_total_count,      19413222
BTB_ON_PATH_HIT_sum_total_pct,      100.000
BTB_ON_PATH_HIT_mean,         1.00
BTB_ON_PATH_HIT_stddev,         1.00
BTB_ON_PATH_HIT_total_mean,         1.00
BTB_ON_PATH_HIT_total_stddev,         1.00

BTB_OFF_PATH_MISS_count,      34164955
BTB_OFF_PATH_MISS_pct,       32.041
BTB_OFF_PATH_MISS_total_count,      65625036
BTB_OFF_PATH_MISS_total_pct,       31.972

BTB_OFF_PATH_HIT_count,      72463852
BTB_OFF_PATH_HIT_pct,       67.959
BTB_OFF_PATH_HIT_total_count,     139630595
BTB_OFF_PATH_HIT_total_pct,       68.028
BTB_OFF_PATH_HIT_sum_count,     106628807
BTB_OFF_PATH_HIT_sum_pct,      100.000
BTB_OFF_PATH_HIT_sum_total_count,     205255631
BTB_OFF_PATH_HIT_sum_total_pct,      100.000
BTB_OFF_PATH_HIT_mean,         0.68
BTB_OFF_PATH_HIT_stddev,         0.62
BTB_OFF_PATH_HIT_total_mean,         0.68
BTB_OFF_PATH_HIT_total_stddev,         0.62

BTB_ON_PATH_WRITE_count,          7016
BTB_ON_PATH_WRITE_pct,       95.834
BTB_ON_PATH_WRITE_total_count,         13251
BTB_ON_PATH_WRITE_total_pct,       95.813

BTB_OFF_PATH_WRITE_count,           305
BTB_OFF_PATH_WRITE_pct,        4.166
BTB_OFF_PATH_WRITE_total_count,           579
BTB_OFF_PATH_WRITE_total_pct,        4.187
BTB_OFF_PATH_WRITE_sum_count,          7321
BTB_OFF_PATH_WRITE_sum_pct,      100.000
BTB_OFF_PATH_WRITE_sum_total_count,         13830
BTB_OFF_PATH_WRITE_sum_total_pct,      100.000
BTB_OFF_PATH_WRITE_mean,         0.04
BTB_OFF_PATH_WRITE_stddev,         0.20
BTB_OFF_PATH_WRITE_total_mean,         0.04
BTB_OFF_PATH_WRITE_total_stddev,         0.20

BP_ON_PATH_CORRECT_count,       5879093
BP_ON_PATH_CORRECT_pct,       60.962
BP_ON_PATH_CORRECT_total_count,      12103705
BP_ON_PATH_CORRECT_total_pct,       62.348

BP_ON_PATH_MISPREDICT_count,       3764391
BP_ON_PATH_MISPREDICT_pct,       39.034
BP_ON_PATH_MISPREDICT_total_count,       7308911
BP_ON_PATH_MISPREDICT_total_pct,       37.649

BP_ON_PATH_MISFETCH_count,           382
BP_ON_PATH_MISFETCH_pct,        0.004
BP_ON_PATH_MISFETCH_total_count,           606
BP_ON_PATH_MISFETCH_total_pct,        0.003
BP_ON_PATH_MISFETCH_sum_count,       9643866
BP_ON_PATH_MISFETCH_sum_pct,      100.000
BP_ON_PATH_MISFETCH_sum_total_count,      19413222
BP_ON_PATH_MISFETCH_sum_total_pct,      100.000
BP_ON_PATH_MISFETCH_mean,         0.39
BP_ON_PATH_MISFETCH_stddev,         0.38
BP_ON_PATH_MISFETCH_total_mean,         0.38
BP_ON_PATH_MISFETCH_total_stddev,         0.38

BP_OFF_PATH_CORRECT_count,      94847733
BP_OFF_PATH_CORRECT_pct,       88.951
BP_OFF_PATH_CORRECT_total_count,     180542313
BP_OFF_PATH_CORRECT_total_pct,       87.960

BP_OFF_PATH_MISPREDICT_count,       4163043
BP_OFF_PATH_MISPREDICT_pct,        3.904
BP_OFF_PATH_MISPREDICT_total_count,       9954134
BP_OFF_PATH_MISPREDICT_total_pct,        4.850

BP_OFF_PATH_MISFETCH_count,       7618031
BP_OFF_PATH_MISFETCH_pct,        7.144
BP_OFF_PATH_MISFETCH_total_count,      14759184
BP_OFF_PATH_MISFETCH_total_pct,        7.191
BP_OFF_PATH_MISFETCH_sum_count,     106628807
BP_OFF_PATH_MISFETCH_sum_pct,      100.000
BP_OFF_PATH_MISFETCH_sum_total_count,     205255631
BP_OFF_PATH_MISFETCH_sum_total_pct,      100.000
BP_OFF_PATH_MISFETCH_mean,         0.18
BP_OFF_PATH_MISFETCH_stddev,         0.51
BP_OFF_PATH_MISFETCH_total_mean,         0.19
BP_OFF_PATH_MISFETCH_total_stddev,         0.52

LATE_BP_ON_PATH_CORRECT_count,       9643866
LATE_BP_ON_PATH_CORRECT_pct,      100.000
LATE_BP_ON_PATH_CORRECT_total_count,      19413222
LATE_BP_ON_PATH_CORRECT_total_pct,      100.000

LATE_BP_ON_PATH_MISPREDICT_count,             0
LATE_BP_ON_PATH_MISPREDICT_pct,        0.000
LATE_BP_ON_PATH_MISPREDICT_total_count,             0
