Core, 0
Cumulative Cycles, 21411962            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.93406
Periodic Cycles, 10409269            
Periodic Instructions, 10000000            
Periodic IPC, 0.96068

BTB_ON_PATH_MISS_count,        146109
BTB_ON_PATH_MISS_pct,        9.947
BTB_ON_PATH_MISS_total_count,        312651
BTB_ON_PATH_MISS_total_pct,       10.670

BTB_ON_PATH_HIT_count,       1322789
BTB_ON_PATH_HIT_pct,       90.053
BTB_ON_PATH_HIT_total_count,       2617464
BTB_ON_PATH_HIT_total_pct,       89.330
BTB_ON_PATH_HIT_sum_count,       1468898
BTB_ON_PATH_HIT_sum_pct,      100.000
BTB_ON_PATH_HIT_sum_total_count,       2930115
BTB_ON_PATH_HIT_sum_total_pct,      100.000
BTB_ON_PATH_HIT_mean,         0.90
BTB_ON_PATH_HIT_stddev,         0.86
BTB_ON_PATH_HIT_total_mean,         0.89
BTB_ON_PATH_HIT_total_stddev,         0.85

BTB_OFF_PATH_MISS_count,       1299810
BTB_OFF_PATH_MISS_pct,       12.190
BTB_OFF_PATH_MISS_total_count,       2894212
BTB_OFF_PATH_MISS_total_pct,       13.051

BTB_OFF_PATH_HIT_count,       9363173
BTB_OFF_PATH_HIT_pct,       87.810
BTB_OFF_PATH_HIT_total_count,      19282375
BTB_OFF_PATH_HIT_total_pct,       86.949
BTB_OFF_PATH_HIT_sum_count,      10662983
BTB_OFF_PATH_HIT_sum_pct,      100.000
BTB_OFF_PATH_HIT_sum_total_count,      22176587
BTB_OFF_PATH_HIT_sum_total_pct,      100.000
BTB_OFF_PATH_HIT_mean,         0.88
BTB_OFF_PATH_HIT_stddev,         0.83
BTB_OFF_PATH_HIT_total_mean,         0.87
BTB_OFF_PATH_HIT_total_stddev,         0.82

BTB_ON_PATH_WRITE_count,        106336
BTB_ON_PATH_WRITE_pct,       99.936
BTB_ON_PATH_WRITE_total_count,        221906
BTB_ON_PATH_WRITE_total_pct,       99.925

BTB_OFF_PATH_WRITE_count,            68
BTB_OFF_PATH_WRITE_pct,        0.064
BTB_OFF_PATH_WRITE_total_count,           166
BTB_OFF_PATH_WRITE_total_pct,        0.075
BTB_OFF_PATH_WRITE_sum_count,        106404
BTB_OFF_PATH_WRITE_sum_pct,      100.000
BTB_OFF_PATH_WRITE_sum_total_count,        222072
BTB_OFF_PATH_WRITE_sum_total_pct,      100.000
BTB_OFF_PATH_WRITE_mean,         0.00
BTB_OFF_PATH_WRITE_stddev,         0.03
BTB_OFF_PATH_WRITE_total_mean,         0.00
BTB_OFF_PATH_WRITE_total_stddev,         0.03

BP_ON_PATH_CORRECT_count,       1222833
BP_ON_PATH_CORRECT_pct,       83.248
BP_ON_PATH_CORRECT_total_count,       2430380
BP_ON_PATH_CORRECT_total_pct,       82.945

BP_ON_PATH_MISPREDICT_count,        245047
BP_ON_PATH_MISPREDICT_pct,       16.682
BP_ON_PATH_MISPREDICT_total_count,        497635
BP_ON_PATH_MISPREDICT_total_pct,       16.983

BP_ON_PATH_MISFETCH_count,          1018
BP_ON_PATH_MISFETCH_pct,        0.069
BP_ON_PATH_MISFETCH_total_count,          2100
BP_ON_PATH_MISFETCH_total_pct,        0.072
BP_ON_PATH_MISFETCH_sum_count,       1468898
BP_ON_PATH_MISFETCH_sum_pct,      100.000
BP_ON_PATH_MISFETCH_sum_total_count,       2930115
BP_ON_PATH_MISFETCH_sum_total_pct,      100.000
BP_ON_PATH_MISFETCH_mean,         0.17
