Core, 0
Cumulative Cycles, 30116159            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.66410
Periodic Cycles, 14899677            
Periodic Instructions, 10000000            
Periodic IPC, 0.67116

BTB_ON_PATH_MISS_count,        129362
BTB_ON_PATH_MISS_pct,        8.048
BTB_ON_PATH_MISS_total_count,        274746
BTB_ON_PATH_MISS_total_pct,        8.536

BTB_ON_PATH_HIT_count,       1477965
BTB_ON_PATH_HIT_pct,       91.952
BTB_ON_PATH_HIT_total_count,       2943851
BTB_ON_PATH_HIT_total_pct,       91.464
BTB_ON_PATH_HIT_sum_count,       1607327
BTB_ON_PATH_HIT_sum_pct,      100.000
BTB_ON_PATH_HIT_sum_total_count,       3218597
BTB_ON_PATH_HIT_sum_total_pct,      100.000
BTB_ON_PATH_HIT_mean,         0.92
BTB_ON_PATH_HIT_stddev,         0.89
BTB_ON_PATH_HIT_total_mean,         0.91
BTB_ON_PATH_HIT_total_stddev,         0.88

BTB_OFF_PATH_MISS_count,       2712997
BTB_OFF_PATH_MISS_pct,       13.619
BTB_OFF_PATH_MISS_total_count,       5968460
BTB_OFF_PATH_MISS_total_pct,       14.713

BTB_OFF_PATH_HIT_count,      17208276
BTB_OFF_PATH_HIT_pct,       86.381
BTB_OFF_PATH_HIT_total_count,      34598155
BTB_OFF_PATH_HIT_total_pct,       85.287
BTB_OFF_PATH_HIT_sum_count,      19921273
BTB_OFF_PATH_HIT_sum_pct,      100.000
BTB_OFF_PATH_HIT_sum_total_count,      40566615
BTB_OFF_PATH_HIT_sum_total_pct,      100.000
BTB_OFF_PATH_HIT_mean,         0.86
BTB_OFF_PATH_HIT_stddev,         0.81
BTB_OFF_PATH_HIT_total_mean,         0.85
BTB_OFF_PATH_HIT_total_stddev,         0.80

BTB_ON_PATH_WRITE_count,         70645
BTB_ON_PATH_WRITE_pct,       86.887
BTB_ON_PATH_WRITE_total_count,        141232
BTB_ON_PATH_WRITE_total_pct,       86.933

BTB_OFF_PATH_WRITE_count,         10662
BTB_OFF_PATH_WRITE_pct,       13.113
BTB_OFF_PATH_WRITE_total_count,         21229
BTB_OFF_PATH_WRITE_total_pct,       13.067
BTB_OFF_PATH_WRITE_sum_count,         81307
BTB_OFF_PATH_WRITE_sum_pct,      100.000
BTB_OFF_PATH_WRITE_sum_total_count,        162461
BTB_OFF_PATH_WRITE_sum_total_pct,      100.000
BTB_OFF_PATH_WRITE_mean,         0.13
BTB_OFF_PATH_WRITE_stddev,         0.32
BTB_OFF_PATH_WRITE_total_mean,         0.13
BTB_OFF_PATH_WRITE_total_stddev,         0.32

BP_ON_PATH_CORRECT_count,       1173363
BP_ON_PATH_CORRECT_pct,       73.001
BP_ON_PATH_CORRECT_total_count,       2354779
BP_ON_PATH_CORRECT_total_pct,       73.162

BP_ON_PATH_MISPREDICT_count,        433838
BP_ON_PATH_MISPREDICT_pct,       26.991
BP_ON_PATH_MISPREDICT_total_count,        863529
BP_ON_PATH_MISPREDICT_total_pct,       26.829

BP_ON_PATH_MISFETCH_count,           126
BP_ON_PATH_MISFETCH_pct,        0.008
BP_ON_PATH_MISFETCH_total_count,           289
BP_ON_PATH_MISFETCH_total_pct,        0.009
BP_ON_PATH_MISFETCH_sum_count,       1607327
BP_ON_PATH_MISFETCH_sum_pct,      100.000
BP_ON_PATH_MISFETCH_sum_total_count,       3218597
BP_ON_PATH_MISFETCH_sum_total_pct,      100.000
BP_ON_PATH_MISFETCH_mean,         0.27
BP_ON_PATH_MISFETCH_stddev,         0.38
BP_ON_PATH_MISFETCH_total_mean,         0.27
BP_ON_PATH_MISFETCH_total_stddev,         0.38

BP_OFF_PATH_CORRECT_count,      13232842
BP_OFF_PATH_CORRECT_pct,       66.426
BP_OFF_PATH_CORRECT_total_count,      27152377
BP_OFF_PATH_CORRECT_total_pct,       66.933

BP_OFF_PATH_MISPREDICT_count,       5102659
BP_OFF_PATH_MISPREDICT_pct,       25.614
BP_OFF_PATH_MISPREDICT_total_count,      10138308
BP_OFF_PATH_MISPREDICT_total_pct,       24.992

BP_OFF_PATH_MISFETCH_count,       1585772
BP_OFF_PATH_MISFETCH_pct,        7.960
BP_OFF_PATH_MISFETCH_total_count,       3275930
BP_OFF_PATH_MISFETCH_total_pct,        8.075
BP_OFF_PATH_MISFETCH_sum_count,      19921273
BP_OFF_PATH_MISFETCH_sum_pct,      100.000
BP_OFF_PATH_MISFETCH_sum_total_count,      40566615
BP_OFF_PATH_MISFETCH_sum_total_pct,      100.000
BP_OFF_PATH_MISFETCH_mean,         0.42
BP_OFF_PATH_MISFETCH_stddev,         0.55
BP_OFF_PATH_MISFETCH_total_mean,         0.41
BP_OFF_PATH_MISFETCH_total_stddev,         0.55

LATE_BP_ON_PATH_CORRECT_count,       1607327
LATE_BP_ON_PATH_CORRECT_pct,      100.000
LATE_BP_ON_PATH_CORRECT_total_count,       3218597
LATE_BP_ON_PATH_CORRECT_total_pct,      100.000

LATE_BP_ON_PATH_MISPREDICT_count,             0
LATE_BP_ON_PATH_MISPREDICT_pct,        0.000
LATE_BP_ON_PATH_MISPREDICT_total_count,             0
LATE_BP_ON_PATH_MISPREDICT_total_pct,        0.000

LATE_BP_ON_PATH_MISFETCH_count,             0
LATE_BP_ON_PATH_MISFETCH_pct,        0.000
LATE_BP_ON_PATH_MISFETCH_total_count,             0
LATE_BP_ON_PATH_MISFETCH_total_pct,        0.000
LATE_BP_ON_PATH_MISFETCH_sum_count,       1607327
LATE_BP_ON_PATH_MISFETCH_sum_pct,      100.000
LATE_BP_ON_PATH_MISFETCH_sum_total_count,       3218597
LATE_BP_ON_PATH_MISFETCH_sum_total_pct,      100.000
LATE_BP_ON_PATH_MISFETCH_mean,         0.00
LATE_BP_ON_PATH_MISFETCH_stddev,         0.00
LATE_BP_ON_PATH_MISFETCH_total_mean,         0.00
LATE_BP_ON_PATH_MISFETCH_total_stddev,         0.00

LATE_BP_OFF_PATH_CORRECT_count,      19921273
LATE_BP_OFF_PATH_CORRECT_pct,      100.000
LATE_BP_OFF_PATH_CORRECT_total_count,      40566615
LATE_BP_OFF_PATH_CORRECT_total_pct,      100.000

LATE_BP_OFF_PATH_MISPREDICT_count,             0
LATE_BP_OFF_PATH_MISPREDICT_pct,        0.000
LATE_BP_OFF_PATH_MISPREDICT_total_count,             0
LATE_BP_OFF_PATH_MISPREDICT_total_pct,        0.000

LATE_BP_OFF_PATH_MISFETCH_count,             0
LATE_BP_OFF_PATH_MISFETCH_pct,        0.000
LATE_BP_OFF_PATH_MISFETCH_total_count,             0
LATE_BP_OFF_PATH_MISFETCH_total_pct,        0.000
LATE_BP_OFF_PATH_MISFETCH_sum_count,      19921273
LATE_BP_OFF_PATH_MISFETCH_sum_pct,      100.000
LATE_BP_OFF_PATH_MISFETCH_sum_total_count,      40566615
LATE_BP_OFF_PATH_MISFETCH_sum_total_pct,      100.000
LATE_BP_OFF_PATH_MISFETCH_mean,         0.00
LATE_BP_OFF_PATH_MISFETCH_stddev,         0.00
LATE_BP_OFF_PATH_MISFETCH_total_mean,         0.00
LATE_BP_OFF_PATH_MISFETCH_total_stddev,         0.00

BP_ON_PATH_CONF_PVN_count,             0
BP_ON_PATH_CONF_PVN_pct,         -nan
BP_ON_PATH_CONF_PVN_total_count,             0
BP_ON_PATH_CONF_PVN_total_pct,         -nan

BP_ON_PATH_CONF_PVN_BOT_count,             0
BP_ON_PATH_CONF_PVN_BOT_pct,         -nan
BP_ON_PATH_CONF_PVN_BOT_total_count,             0
BP_ON_PATH_CONF_PVN_BOT_total_pct,         -nan
BP_ON_PATH_CONF_PVN_BOT_sum_count,             0
BP_ON_PATH_CONF_PVN_BOT_sum_pct,         -nan
BP_ON_PATH_CONF_PVN_BOT_sum_total_count,             0
BP_ON_PATH_CONF_PVN_BOT_sum_total_pct,         -nan
BP_ON_PATH_CONF_PVN_BOT_mean,         -nan
BP_ON_PATH_CONF_PVN_BOT_stddev,         -nan
BP_ON_PATH_CONF_PVN_BOT_total_mean,         -nan
BP_ON_PATH_CONF_PVN_BOT_total_stddev,         -nan

BP_ON_PATH_CONF_PVP_count,             0
BP_ON_PATH_CONF_PVP_pct,         -nan
BP_ON_PATH_CONF_PVP_total_count,             0
BP_ON_PATH_CONF_PVP_total_pct,         -nan

BP_ON_PATH_CONF_PVP_BOT_count,             0
BP_ON_PATH_CONF_PVP_BOT_pct,         -nan
BP_ON_PATH_CONF_PVP_BOT_total_count,             0
BP_ON_PATH_CONF_PVP_BOT_total_pct,         -nan
BP_ON_PATH_CONF_PVP_BOT_sum_count,             0
BP_ON_PATH_CONF_PVP_BOT_sum_pct,         -nan
BP_ON_PATH_CONF_PVP_BOT_sum_total_count,             0
BP_ON_PATH_CONF_PVP_BOT_sum_total_pct,         -nan
BP_ON_PATH_CONF_PVP_BOT_mean,         -nan
BP_ON_PATH_CONF_PVP_BOT_stddev,         -nan
BP_ON_PATH_CONF_PVP_BOT_total_mean,         -nan
BP_ON_PATH_CONF_PVP_BOT_total_stddev,         -nan

BP_ON_PATH_CONF_SPEC_count,             0
BP_ON_PATH_CONF_SPEC_pct,         -nan
BP_ON_PATH_CONF_SPEC_total_count,             0
BP_ON_PATH_CONF_SPEC_total_pct,         -nan

BP_ON_PATH_CONF_SPEC_BOT_count,             0
BP_ON_PATH_CONF_SPEC_BOT_pct,         -nan
BP_ON_PATH_CONF_SPEC_BOT_total_count,             0
BP_ON_PATH_CONF_SPEC_BOT_total_pct,         -nan
BP_ON_PATH_CONF_SPEC_BOT_sum_count,             0
BP_ON_PATH_CONF_SPEC_BOT_sum_pct,         -nan
BP_ON_PATH_CONF_SPEC_BOT_sum_total_count,             0
BP_ON_PATH_CONF_SPEC_BOT_sum_total_pct,         -nan
BP_ON_PATH_CONF_SPEC_BOT_mean,         -nan
BP_ON_PATH_CONF_SPEC_BOT_stddev,         -nan
BP_ON_PATH_CONF_SPEC_BOT_total_mean,         -nan
BP_ON_PATH_CONF_SPEC_BOT_total_stddev,         -nan

CRS_MISS_ON_PATH_count,           126
CRS_MISS_ON_PATH_pct,        0.048
CRS_MISS_ON_PATH_total_count,           294
CRS_MISS_ON_PATH_total_pct,        0.056

CRS_HIT_ON_PATH_count,        263173
CRS_HIT_ON_PATH_pct,       99.952
CRS_HIT_ON_PATH_total_count,        525768
CRS_HIT_ON_PATH_total_pct,       99.944
CRS_HIT_ON_PATH_sum_count,        263299
CRS_HIT_ON_PATH_sum_pct,      100.000
CRS_HIT_ON_PATH_sum_total_count,        526062
CRS_HIT_ON_PATH_sum_total_pct,      100.000
CRS_HIT_ON_PATH_mean,         1.00
CRS_HIT_ON_PATH_stddev,         1.00
CRS_HIT_ON_PATH_total_mean,         1.00
CRS_HIT_ON_PATH_total_stddev,         1.00

CRS_MISS_OFF_PATH_count,       1590921
CRS_MISS_OFF_PATH_pct,       46.865
CRS_MISS_OFF_PATH_total_count,       3283589
CRS_MISS_OFF_PATH_total_pct,       47.652

CRS_HIT_OFF_PATH_count,       1803733
CRS_HIT_OFF_PATH_pct,       53.135
CRS_HIT_OFF_PATH_total_count,       3607117
CRS_HIT_OFF_PATH_total_pct,       52.348
CRS_HIT_OFF_PATH_sum_count,       3394654
CRS_HIT_OFF_PATH_sum_pct,      100.000
CRS_HIT_OFF_PATH_sum_total_count,       6890706
CRS_HIT_OFF_PATH_sum_total_pct,      100.000
CRS_HIT_OFF_PATH_mean,         0.53
CRS_HIT_OFF_PATH_stddev,         0.52
CRS_HIT_OFF_PATH_total_mean,         0.52
CRS_HIT_OFF_PATH_total_stddev,         0.51

CRS_CLOBBER_count,             0
CRS_CLOBBER_total_count,             0

TARG_ON_PATH_MISS_count,            43
TARG_ON_PATH_MISS_pct,        9.908
TARG_ON_PATH_MISS_total_count,           148
TARG_ON_PATH_MISS_total_pct,       16.354

TARG_ON_PATH_HIT_count,           391
TARG_ON_PATH_HIT_pct,       90.092
TARG_ON_PATH_HIT_total_count,           757
TARG_ON_PATH_HIT_total_pct,       83.646
TARG_ON_PATH_HIT_sum_count,           434
TARG_ON_PATH_HIT_sum_pct,      100.000
TARG_ON_PATH_HIT_sum_total_count,           905
TARG_ON_PATH_HIT_sum_total_pct,      100.000
TARG_ON_PATH_HIT_mean,         0.90
TARG_ON_PATH_HIT_stddev,         0.86
