Core, 0
Cumulative Cycles, 40272489            
Cumulative Instructions, 20000002            
Cumulative IPC, 0.49662
Periodic Cycles, 19957737            
Periodic Instructions, 10000002            
Periodic IPC, 0.50106

ICACHE_MISS_count,             4
ICACHE_MISS_pct,        0.000
ICACHE_MISS_total_count,           188
ICACHE_MISS_total_pct,        0.008

ICACHE_HIT_count,       1206744
ICACHE_HIT_pct,      100.000
ICACHE_HIT_total_count,       2435825
ICACHE_HIT_total_pct,       99.992
ICACHE_HIT_sum_count,       1206748
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,       2436013
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         1.00
ICACHE_HIT_stddev,         1.00
ICACHE_HIT_total_mean,         1.00
ICACHE_HIT_total_stddev,         1.00

ICACHE_MISS_ONPATH_count,             1
ICACHE_MISS_ONPATH_pct,       25.000
ICACHE_MISS_ONPATH_total_count,            79
ICACHE_MISS_ONPATH_total_pct,       42.021

ICACHE_MISS_OFFPATH_count,             3
ICACHE_MISS_OFFPATH_pct,       75.000
ICACHE_MISS_OFFPATH_total_count,           109
ICACHE_MISS_OFFPATH_total_pct,       57.979
ICACHE_MISS_OFFPATH_sum_count,             4
ICACHE_MISS_OFFPATH_sum_pct,      100.000
ICACHE_MISS_OFFPATH_sum_total_count,           188
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         0.75
ICACHE_MISS_OFFPATH_stddev,         0.79
ICACHE_MISS_OFFPATH_total_mean,         0.58
ICACHE_MISS_OFFPATH_total_stddev,         0.55

ICACHE_MISS_NOT_PREFETCHED_count,             0
ICACHE_MISS_NOT_PREFETCHED_pct,        0.000
ICACHE_MISS_NOT_PREFETCHED_total_count,             9
ICACHE_MISS_NOT_PREFETCHED_total_pct,        5.056

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,             3
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,       75.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,           103
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_pct,       57.865

ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_count,             1
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_pct,       25.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_count,            66
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_pct,       37.079
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_count,             4
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_count,           178
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_mean,         3.25
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_stddev,         1.94
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_mean,         3.22
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_stddev,         2.03

ICACHE_HIT_ONPATH_count,        372622
ICACHE_HIT_ONPATH_pct,       30.878
ICACHE_HIT_ONPATH_total_count,        713487
ICACHE_HIT_ONPATH_total_pct,       29.291

ICACHE_HIT_OFFPATH_count,        834122
ICACHE_HIT_OFFPATH_pct,       69.122
ICACHE_HIT_OFFPATH_total_count,       1722338
ICACHE_HIT_OFFPATH_total_pct,       70.709
ICACHE_HIT_OFFPATH_sum_count,       1206744
ICACHE_HIT_OFFPATH_sum_pct,      100.000
ICACHE_HIT_OFFPATH_sum_total_count,       2435825
ICACHE_HIT_OFFPATH_sum_total_pct,      100.000
ICACHE_HIT_OFFPATH_mean,         0.69
ICACHE_HIT_OFFPATH_stddev,         0.63
ICACHE_HIT_OFFPATH_total_mean,         0.71
ICACHE_HIT_OFFPATH_total_stddev,         0.64

ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_pct,         -nan

ICACHE_HIT_ONPATH_SAT_BY_ONPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_total_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_mean,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_stddev,         -nan
