Core, 0
Cumulative Cycles, 40106322            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.49867
Periodic Cycles, 18828053            
Periodic Instructions, 9999997             
Periodic IPC, 0.53112

ICACHE_MISS_count,          1130
ICACHE_MISS_pct,        0.051
ICACHE_MISS_total_count,          2946
ICACHE_MISS_total_pct,        0.062

ICACHE_HIT_count,       2215712
ICACHE_HIT_pct,       99.949
ICACHE_HIT_total_count,       4713655
ICACHE_HIT_total_pct,       99.938
ICACHE_HIT_sum_count,       2216842
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,       4716601
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         1.00
ICACHE_HIT_stddev,         1.00
ICACHE_HIT_total_mean,         1.00
ICACHE_HIT_total_stddev,         1.00

ICACHE_MISS_ONPATH_count,           638
ICACHE_MISS_ONPATH_pct,       56.460
ICACHE_MISS_ONPATH_total_count,          1553
ICACHE_MISS_ONPATH_total_pct,       52.716

ICACHE_MISS_OFFPATH_count,           492
ICACHE_MISS_OFFPATH_pct,       43.540
ICACHE_MISS_OFFPATH_total_count,          1393
ICACHE_MISS_OFFPATH_total_pct,       47.284
ICACHE_MISS_OFFPATH_sum_count,          1130
ICACHE_MISS_OFFPATH_sum_pct,      100.000
ICACHE_MISS_OFFPATH_sum_total_count,          2946
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         0.44
ICACHE_MISS_OFFPATH_stddev,         0.47
ICACHE_MISS_OFFPATH_total_mean,         0.47
ICACHE_MISS_OFFPATH_total_stddev,         0.49

ICACHE_MISS_NOT_PREFETCHED_count,             4
ICACHE_MISS_NOT_PREFETCHED_pct,        0.356
ICACHE_MISS_NOT_PREFETCHED_total_count,            39
ICACHE_MISS_NOT_PREFETCHED_total_pct,        1.339

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,           547
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,       48.622
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,          1469
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_pct,       50.429

ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_count,           574
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_pct,       51.022
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_count,          1405
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_pct,       48.232
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_count,          1125
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_count,          2913
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_mean,         3.50
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_stddev,         2.55
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_mean,         3.44
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_stddev,         2.44

ICACHE_HIT_ONPATH_count,        632662
ICACHE_HIT_ONPATH_pct,       28.553
ICACHE_HIT_ONPATH_total_count,       1283250
ICACHE_HIT_ONPATH_total_pct,       27.224

ICACHE_HIT_OFFPATH_count,       1583050
ICACHE_HIT_OFFPATH_pct,       71.447
ICACHE_HIT_OFFPATH_total_count,       3430405
ICACHE_HIT_OFFPATH_total_pct,       72.776
ICACHE_HIT_OFFPATH_sum_count,       2215712
ICACHE_HIT_OFFPATH_sum_pct,      100.000
ICACHE_HIT_OFFPATH_sum_total_count,       4713655
ICACHE_HIT_OFFPATH_sum_total_pct,      100.000
ICACHE_HIT_OFFPATH_mean,         0.71
ICACHE_HIT_OFFPATH_stddev,         0.65
ICACHE_HIT_OFFPATH_total_mean,         0.73
ICACHE_HIT_OFFPATH_total_stddev,         0.66

ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_pct,         -nan

ICACHE_HIT_ONPATH_SAT_BY_ONPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_pct,         -nan
